Date,HSI
15/9/2017,24139.48047
18/9/2017,24455.93945
19/9/2017,24578.42969
20/9/2017,24698.48047
21/9/2017,24615.13086
22/9/2017,24696.13086
25/9/2017,24683.88086
26/9/2017,24476.34961
27/9/2017,24577.91016
28/9/2017,24889.0293
29/9/2017,25015.41992
3/10/2017,25125.55078
4/10/2017,25156.33984
6/10/2017,25371.58984
9/10/2017,25335.93945
10/10/2017,25293.63086
11/10/2017,25136.51953
12/10/2017,25174.86914
13/10/2017,25391.33984
16/10/2017,25403.15039
17/10/2017,25428.5
18/10/2017,25630.7793
19/10/2017,25639.26953
20/10/2017,25701.63086
23/10/2017,25660.65039
24/10/2017,25809.2207
25/10/2017,25924.05078
26/10/2017,25862.99023
27/10/2017,25997.14063
30/10/2017,25974.16016
31/10/2017,26063.06055
1/11/2017,26030.28906
2/11/2017,25708.03906
3/11/2017,25852.09961
6/11/2017,25875.90039
7/11/2017,25565.33984
8/11/2017,25626.49023
9/11/2017,25924.55078
10/11/2017,25843.03906
13/11/2017,25694.58008
14/11/2017,25674.5293
15/11/2017,25670.05078
16/11/2017,25871.89063
17/11/2017,25839.99023
20/11/2017,25683.5
21/11/2017,25965.41992
22/11/2017,25764.58008
23/11/2017,25784.16992
24/11/2017,25389.00977
27/11/2017,25521.9707
28/11/2017,25465.2207
29/11/2017,25340.84961
30/11/2017,25500.06055
1/12/2017,25877.64063
4/12/2017,26043.64063
5/12/2017,26346.16992
6/12/2017,26389.23047
7/12/2017,26470.58008
8/12/2017,26524.93945
11/12/2017,26672.16016
12/12/2017,26740.21094
13/12/2017,26706.08984
14/12/2017,26846.83008
15/12/2017,26852.05078
18/12/2017,26941.01953
19/12/2017,27131.16992
20/12/2017,26979.39063
21/12/2017,27323.99023
22/12/2017,27540.23047
27/12/2017,27607.38086
28/12/2017,27531.00977
29/12/2017,27562.67969
2/1/2018,27690.35938
3/1/2018,27854.91016
4/1/2018,27757.08984
5/1/2018,27444
8/1/2018,26883.50977
9/1/2018,27250.23047
10/1/2018,27174.96094
11/1/2018,27409.07031
12/1/2018,27344.2207
15/1/2018,27047.57031
16/1/2018,27154.67969
17/1/2018,27401.66992
18/1/2018,null
19/1/2018,27518.59961
22/1/2018,27848.16016
23/1/2018,27863.28906
24/1/2018,27765.00977
25/1/2018,28094.60938
26/1/2018,27970.30078
29/1/2018,27953.16016
30/1/2018,27740.25977
31/1/2018,27741.34961
1/2/2018,27613.75977
2/2/2018,27522.91992
5/2/2018,27668.4707
6/2/2018,27955.13086
7/2/2018,27972.24023
8/2/2018,27894.08008
9/2/2018,27777.19922
12/2/2018,27807.58984
13/2/2018,28159.76953
14/2/2018,28051.41016
15/2/2018,28127.80078
20/2/2018,28110.33008
21/2/2018,27880.5293
22/2/2018,27500.33984
23/2/2018,27513.00977
26/2/2018,27642.42969
27/2/2018,27421.59961
28/2/2018,27554.30078
1/3/2018,28173.21094
2/3/2018,28379.17969
5/3/2018,28458.03906
6/3/2018,28326.58984
7/3/2018,28490.83008
8/3/2018,28389.57031
9/3/2018,28459.0293
12/3/2018,28476.42969
13/3/2018,28692.80078
14/3/2018,28697.49023
15/3/2018,28711.75977
16/3/2018,28159.08984
19/3/2018,28487.24023
20/3/2018,28305.88086
21/3/2018,28154.9707
22/3/2018,28302.89063
23/3/2018,28202.38086
26/3/2018,28438.84961
27/3/2018,28336.18945
28/3/2018,28245.53906
29/3/2018,28594.06055
3/4/2018,28518.64063
4/4/2018,28603.60938
6/4/2018,28596.80078
9/4/2018,28994.33984
10/4/2018,28907.59961
11/4/2018,29136.57031
12/4/2018,29120.91992
13/4/2018,29182.17969
16/4/2018,29152.11914
17/4/2018,28851.68945
18/4/2018,29018.75977
19/4/2018,29199.03906
20/4/2018,29260.31055
23/4/2018,29818.07031
24/4/2018,30003.49023
25/4/2018,29707.93945
26/4/2018,29866.32031
27/4/2018,29686.18945
30/4/2018,29680.84961
2/5/2018,29623.83008
3/5/2018,29177.34961
4/5/2018,29074.24023
7/5/2018,29138.2793
8/5/2018,28842.80078
9/5/2018,28224.80078
10/5/2018,28303.18945
11/5/2018,28639.84961
14/5/2018,28965.28906
15/5/2018,28793.88086
16/5/2018,29222.09961
17/5/2018,29166.38086
18/5/2018,28848.10938
21/5/2018,29050.41016
23/5/2018,29253.66016
24/5/2018,29234.08984
25/5/2018,29367.06055
28/5/2018,29578.00977
29/5/2018,29597.66016
30/5/2018,29863.71094
31/5/2018,29919.15039
1/6/2018,30515.31055
4/6/2018,30560.94922
5/6/2018,30736.48047
6/6/2018,30814.64063
7/6/2018,30899.5293
8/6/2018,31011.41016
11/6/2018,31073.7207
12/6/2018,31120.39063
13/6/2018,31412.53906
14/6/2018,31338.86914
15/6/2018,31904.75
19/6/2018,31983.41016
20/6/2018,32121.93945
21/6/2018,32254.89063
22/6/2018,32393.41016
25/6/2018,32930.69922
26/6/2018,32958.69141
27/6/2018,32654.44922
28/6/2018,33154.12109
29/6/2018,32966.89063
3/7/2018,32607.28906
4/7/2018,32887.26953
5/7/2018,32642.08984
6/7/2018,32601.7793
9/7/2018,32245.2207
10/7/2018,30595.41992
11/7/2018,30323.19922
12/7/2018,30451.26953
13/7/2018,29507.41992
16/7/2018,29459.63086
17/7/2018,29839.5293
18/7/2018,30515.59961
19/7/2018,31115.42969
20/7/2018,30873.63086
23/7/2018,31431.89063
24/7/2018,30965.67969
25/7/2018,31267.16992
26/7/2018,31498.59961
27/7/2018,31268.66016
30/7/2018,30844.7207
31/7/2018,31044.25
1/8/2018,30583.44922
2/8/2018,29886.39063
3/8/2018,30510.73047
6/8/2018,30196.91992
7/8/2018,30654.51953
8/8/2018,30996.21094
9/8/2018,31594.33008
10/8/2018,31601.44922
13/8/2018,31435.00977
14/8/2018,31541.09961
15/8/2018,31501.9707
16/8/2018,31513.75977
17/8/2018,31549.92969
20/8/2018,31414.51953
21/8/2018,31071.05078
22/8/2018,30309.28906
23/8/2018,30548.76953
24/8/2018,30790.83008
27/8/2018,30022.5293
28/8/2018,30093.38086
29/8/2018,30180.09961
30/8/2018,29518.68945
31/8/2018,29844.93945
3/9/2018,30229.58008
4/9/2018,30728.74023
5/9/2018,30897.71094
6/9/2018,30831.2793
7/9/2018,30808.38086
10/9/2018,30315.58984
11/9/2018,30062.75
12/9/2018,30284.25
13/9/2018,30708.43945
14/9/2018,30418.33008
17/9/2018,30254.40039
18/9/2018,30636.24023
19/9/2018,30328.15039
20/9/2018,30007.67969
21/9/2018,30280.66992
24/9/2018,30808.44922
26/9/2018,30723.88086
27/9/2018,30313.36914
28/9/2018,29926.5
2/10/2018,29994.25977
3/10/2018,30402.81055
4/10/2018,30536.14063
5/10/2018,30809.2207
8/10/2018,31122.06055
9/10/2018,31541.08008
10/10/2018,31152.0293
11/10/2018,31110.19922
12/10/2018,30942.15039
15/10/2018,31047.91016
16/10/2018,31234.34961
18/10/2018,30665.64063
19/10/2018,30760.41016
22/10/2018,30588.03906
23/10/2018,30792.25977
24/10/2018,30484.58008
25/10/2018,30056.78906
26/10/2018,30468.56055
29/10/2018,30492.91016
30/10/2018,30997.98047
31/10/2018,31093.44922
1/11/2018,31259.09961
2/11/2018,31512.63086
5/11/2018,30958.21094
6/11/2018,31063.69922
7/11/2018,31103.06055
8/11/2018,30725.15039
9/11/2018,30440.16992
12/11/2018,30309.49023
13/11/2018,29468.15039
14/11/2018,29696.16992
15/11/2018,29296.05078
16/11/2018,29338.69922
19/11/2018,28961.39063
20/11/2018,28881.40039
21/11/2018,28356.25977
22/11/2018,28497.32031
23/11/2018,28955.10938
26/11/2018,28545.57031
27/11/2018,28241.66992
28/11/2018,28182.08984
29/11/2018,28315.61914
30/11/2018,28688.5
3/12/2018,28682.25
4/12/2018,28311.68945
5/12/2018,28480.83008
6/12/2018,28525.43945
7/12/2018,28539.66016
10/12/2018,28181.67969
11/12/2018,28117.41992
12/12/2018,28010.85938
13/12/2018,28224.48047
14/12/2018,28256.11914
17/12/2018,28662.57031
18/12/2018,28920.90039
19/12/2018,28781.14063
20/12/2018,28804.2793
21/12/2018,28733.13086
24/12/2018,28583.00977
27/12/2018,28340.74023
28/12/2018,27714.56055
31/12/2018,27676.32031
2/1/2019,27819.56055
3/1/2019,28248.88086
4/1/2019,28359.14063
7/1/2019,28607.30078
8/1/2019,28366.61914
9/1/2019,27936.57031
10/1/2019,27752.92969
11/1/2019,27323.58984
14/1/2019,27100.06055
15/1/2019,27213.41016
16/1/2019,27598.01953
17/1/2019,27752.78906
18/1/2019,27927.58008
21/1/2019,27790.46094
22/1/2019,27671.86914
23/1/2019,28271.26953
24/1/2019,28351.61914
25/1/2019,28416.43945
28/1/2019,28164.05078
29/1/2019,27888.55078
30/1/2019,27712.53906
31/1/2019,27973.33984
1/2/2019,27243.84961
4/2/2019,26974.82031
8/2/2019,26973.4707
11/2/2019,26613.41992
12/2/2019,26422.55078
13/2/2019,26345.03906
14/2/2019,27014.49023
15/2/2019,27286.41016
18/2/2019,26932.84961
19/2/2019,27084.66016
20/2/2019,27407.36914
21/2/2019,27477.66992
22/2/2019,27953.58008
25/2/2019,27499.39063
26/2/2019,27816.86914
27/2/2019,27715.66992
28/2/2019,27788.51953
1/3/2019,27126.38086
4/3/2019,27091.25977
5/3/2019,26623.86914
6/3/2019,26572.57031
7/3/2019,26202.57031
8/3/2019,26172.91016
11/3/2019,26193.07031
12/3/2019,25266.36914
13/3/2019,25801.49023
14/3/2019,25445.06055
15/3/2019,25462.25977
18/3/2019,25454.55078
19/3/2019,25561.40039
20/3/2019,26153.15039
21/3/2019,25346.55078
22/3/2019,25249.7793
25/3/2019,24994.46094
26/3/2019,24717.63086
27/3/2019,24812.03906
28/3/2019,24585.5293
29/3/2019,24979.68945
1/4/2019,25416
2/4/2019,26486.34961
3/4/2019,25934.39063
4/4/2019,26120.96094
8/4/2019,26147.68945
9/4/2019,26227.7207
10/4/2019,25601.91992
11/4/2019,25633.17969
12/4/2019,25792.86914
15/4/2019,25654.42969
16/4/2019,26103.33984
17/4/2019,26183.5293
18/4/2019,26372
23/4/2019,25840.33984
24/4/2019,25971.4707
25/4/2019,26019.41016
26/4/2019,25927.67969
29/4/2019,26376.17969
30/4/2019,26331.96094
2/5/2019,26682.56055
3/5/2019,26451.0293
6/5/2019,26506.75
7/5/2019,27182.03906
8/5/2019,27260.43945
9/5/2019,26819.67969
10/5/2019,26156.38086
14/5/2019,26063.75977
15/5/2019,25752.38086
16/5/2019,25771.66992
17/5/2019,26186.71094
20/5/2019,26524.34961
21/5/2019,26094.78906
22/5/2019,26087.98047
23/5/2019,25814.25
24/5/2019,25865.39063
27/5/2019,25623.5293
28/5/2019,25753.41992
29/5/2019,25651.38086
30/5/2019,25478.88086
31/5/2019,25504.19922
3/6/2019,25845.69922
4/6/2019,25130.34961
5/6/2019,25064.35938
6/6/2019,25626.0293
10/6/2019,25835.69922
11/6/2019,25875.44922
12/6/2019,26462.32031
13/6/2019,26521.42969
14/6/2019,26667.26953
17/6/2019,26298.33008
18/6/2019,26830.28906
19/6/2019,26902.09961
20/6/2019,26755.63086
21/6/2019,27090.81055
24/6/2019,27196.53906
25/6/2019,27005.44922
26/6/2019,27008.19922
27/6/2019,27120.98047
28/6/2019,27569.18945
2/7/2019,27576.96094
3/7/2019,27531.67969
4/7/2019,27642.84961
5/7/2019,27942.4707
8/7/2019,27930.74023
9/7/2019,27990.21094
10/7/2019,27946.32031
11/7/2019,28143.83984
12/7/2019,28171.33008
15/7/2019,28497.58984
16/7/2019,28432.05078
17/7/2019,27900.83984
18/7/2019,28347.00977
19/7/2019,28228.13086
22/7/2019,28514.05078
23/7/2019,28629.91992
24/7/2019,28816.30078
25/7/2019,28959.30078
26/7/2019,28772.06055
29/7/2019,28757.43945
30/7/2019,28633.17969
31/7/2019,28812.16992
1/8/2019,28959.58984
2/8/2019,28961.59961
5/8/2019,29037.59961
6/8/2019,28779.44922
7/8/2019,28228.41992
8/8/2019,28503.30078
9/8/2019,28920.86914
12/8/2019,28807.44922
13/8/2019,28851.39063
14/8/2019,29012.25977
15/8/2019,29409.00977
16/8/2019,29466.2793
19/8/2019,29320.9707
20/8/2019,29071.56055
21/8/2019,29113.35938
22/8/2019,28523.34961
23/8/2019,28566.91016
26/8/2019,28728.25
27/8/2019,28775.21094
28/8/2019,29051.35938
29/8/2019,29562.01953
30/8/2019,29624.66992
2/9/2019,29986.39063
3/9/2019,29936.32031
4/9/2019,30077.15039
5/9/2019,30157.49023
6/9/2019,30119.56055
9/9/2019,29839.44922
10/9/2019,29909.75977
11/9/2019,29810.7207
12/9/2019,30129.86914
13/9/2019,30124.67969
16/9/2019,29963.25977
17/9/2019,29963.24023
18/9/2019,29805.83008
19/9/2019,29549.80078
20/9/2019,29605.00977
23/9/2019,29892.81055
24/9/2019,29699.10938
25/9/2019,29944.17969
26/9/2019,30081.55078
27/9/2019,29209.82031
30/9/2019,29363.01953
2/10/2019,29003.19922
3/10/2019,28311.07031
4/10/2019,28550.24023
8/10/2019,28122.01953
9/10/2019,28268.71094
10/10/2019,28275.07031
11/10/2019,27946.46094
14/10/2019,27787.60938
15/10/2019,27657.24023
16/10/2019,27705.93945
17/10/2019,27267.13086
18/10/2019,27353.92969
21/10/2019,27288.08984
22/10/2019,27390.81055
23/10/2019,27235.71094
24/10/2019,27114.88086
25/10/2019,26901.08984
28/10/2019,26893.85938
29/10/2019,26761.51953
30/10/2019,26895.43945
31/10/2019,26965.2793
1/11/2019,27578.64063
4/11/2019,27789.33984
5/11/2019,27308.46094
6/11/2019,27294.71094
7/11/2019,27118.34961
8/11/2019,27227.16016
11/11/2019,27498.76953
12/11/2019,28202.14063
13/11/2019,28550.42969
14/11/2019,28473.71094
15/11/2019,28513
18/11/2019,28185.98047
19/11/2019,28221.98047
20/11/2019,28621.41992
21/11/2019,28542.61914
22/11/2019,28875.56055
25/11/2019,28855.14063
26/11/2019,28795.76953
27/11/2019,28774.83008
28/11/2019,28331.68945
29/11/2019,28116.2793
2/12/2019,28204.68945
3/12/2019,28431.80078
4/12/2019,28471.61914
5/12/2019,28554.88086
6/12/2019,28619.61914
9/12/2019,28593.16992
10/12/2019,28461.66016
11/12/2019,28765.40039
12/12/2019,28371.25977
13/12/2019,28466.48047
16/12/2019,28524.03906
17/12/2019,28594.30078
18/12/2019,28397.74023
19/12/2019,28106.41016
20/12/2019,28146.5
23/12/2019,27777.75
24/12/2019,27565.69922
27/12/2019,26918.58008
30/12/2019,26151.32031
31/12/2019,25976.24023
2/1/2020,25997.0293
3/1/2020,26120.76953
6/1/2020,25939.30078
7/1/2020,25824.7207
8/1/2020,25281.30078
9/1/2020,25302.2793
10/1/2020,25495.46094
13/1/2020,25734.2207
14/1/2020,26291.83984
15/1/2020,26231.53906
16/1/2020,26270.03906
17/1/2020,26048.7207
20/1/2020,26179.33008
21/1/2020,25680.33008
22/1/2020,25664.07031
23/1/2020,25615.48047
24/1/2020,25703.5
29/1/2020,25724.73047
30/1/2020,25626.55078
31/1/2020,25527.84961
3/2/2020,26523.23047
4/2/2020,26515.5293
5/2/2020,26690.75977
6/2/2020,26681.40039
7/2/2020,26683.67969
10/2/2020,27159.06055
11/2/2020,27087.63086
12/2/2020,27352.68945
13/2/2020,27124.55078
14/2/2020,26790.24023
17/2/2020,26754.11914
18/2/2020,26468.94922
19/2/2020,26435.66992
20/2/2020,26222.40039
21/2/2020,26281
24/2/2020,25945.34961
25/2/2020,26041.92969
26/2/2020,25954.81055
27/2/2020,26092.26953
28/2/2020,26042.68945
2/3/2020,26110.31055
3/3/2020,25821.0293
4/3/2020,25893.40039
5/3/2020,25682.81055
6/3/2020,25707.92969
9/3/2020,26308.43945
10/3/2020,26521.84961
11/3/2020,26503.92969
12/3/2020,26664.2793
13/3/2020,26848.49023
16/3/2020,26719.58008
17/3/2020,26725.67969
18/3/2020,26786.19922
19/3/2020,26566.73047
20/3/2020,26797.94922
23/3/2020,26667.39063
24/3/2020,26891.25977
25/3/2020,26786.75977
26/3/2020,26667.71094
27/3/2020,26906.7207
30/3/2020,27100.75977
31/3/2020,27547.30078
1/4/2020,27683.40039
2/4/2020,27688.64063
3/4/2020,27847.23047
6/4/2020,27651.14063
7/4/2020,26926.55078
8/4/2020,27065.2793
9/4/2020,26571.46094
14/4/2020,26323.68945
15/4/2020,26326.66016
16/4/2020,26681.08984
17/4/2020,27093.80078
20/4/2020,26889.60938
21/4/2020,26466.88086
22/4/2020,26595.08008
23/4/2020,26993.03906
24/4/2020,26913.91992
27/4/2020,26954
28/4/2020,26893.73047
29/4/2020,26346.49023
30/4/2020,26444.7207
4/5/2020,26391.30078
5/5/2020,26062.56055
6/5/2020,26217.03906
7/5/2020,26498.36914
8/5/2020,26494.73047
11/5/2020,26436.61914
12/5/2020,26645.42969
13/5/2020,26994.14063
14/5/2020,27687.75977
15/5/2020,27508.08984
18/5/2020,27843.71094
19/5/2020,27884.21094
20/5/2020,27800.49023
21/5/2020,27871.34961
22/5/2020,27906.41016
25/5/2020,27864.21094
26/5/2020,28225.41992
27/5/2020,28319.39063
28/5/2020,28189.75
29/5/2020,28543.51953
1/6/2020,28451.5
2/6/2020,28226.18945
3/6/2020,28322.06055
4/6/2020,28087.91992
5/6/2020,28561
8/6/2020,28638.19922
9/6/2020,28954.93945
10/6/2020,28885.14063
11/6/2020,28773.58984
12/6/2020,28883.03906
15/6/2020,29056.41992
16/6/2020,28795.91016
17/6/2020,27985.33008
18/6/2020,28341.03906
19/6/2020,27909.11914
22/6/2020,27949.64063
23/6/2020,27160.63086
24/6/2020,26449.13086
26/6/2020,26312.63086
29/6/2020,26356.98047
30/6/2020,26675.98047
2/7/2020,26786.74023
3/7/2020,27493.69922
6/7/2020,27404.26953
7/7/2020,27241.33984
8/7/2020,27583.88086
9/7/2020,27823.66016
10/7/2020,27730
13/7/2020,27815.59961
14/7/2020,27959.59961
15/7/2020,27530.19922
16/7/2020,27655.81055
17/7/2020,27609.16016
20/7/2020,27308.81055
21/7/2020,26820.88086
22/7/2020,26893.23047
23/7/2020,26696.49023
24/7/2020,26778.61914
27/7/2020,26129.92969
28/7/2020,26291.67969
29/7/2020,26284.82031
30/7/2020,26222.07031
31/7/2020,26767.86914
